Date,Region,thermal_actual,thermal_est,nuclear_actual,nuclear_est,hydro_actual,hydro_est
2019-10-27,Northern,714.26,496.38,30.72,31.47,157.27,153.02
2019-10-27,Western,1340.74,918.29,34.02,38.64,34.47,59.51
2019-10-27,Southern,603.7,333.01,46.77,61.07,84.88,140.29
2019-10-27,Eastern,528.19,374.66,nan,nan,64.81,64.09
2019-10-27,NorthEastern,35.47,30.46,nan,nan,26.91,18.28
2019-10-28,Northern,716.91,452.11,30.72,35.11,157.27,143.97
2019-10-28,Western,1340.74,905.77,34.02,38.63,34.47,64.34
2019-10-28,Southern,603.7,310.22,46.77,60.89,84.88,148.61
2019-10-28,Eastern,528.19,382.96,nan,nan,64.81,68.18
2019-10-28,NorthEastern,35.47,31.4,nan,nan,26.91,15.82
2019-10-29,Northern,716.98,459.38,30.72,31.08,157.27,136.7
2019-10-29,Western,1340.74,987.29,34.02,38.6,34.47,41.0
2019-10-29,Southern,603.7,322.37,46.77,60.87,84.88,150.42
2019-10-29,Eastern,527.42,391.34,nan,nan,64.81,62.07
2019-10-29,NorthEastern,35.47,34.29,nan,nan,26.91,15.76
2019-10-30,Northern,716.98,490.32,30.72,30.97,157.27,138.88
2019-10-30,Western,1340.74,1013.7,34.02,38.56,34.47,50.28
2019-10-30,Southern,603.7,341.24,46.77,61.97,84.88,156.15
2019-10-30,Eastern,527.42,392.62,nan,nan,64.81,64.54
2019-10-30,NorthEastern,35.47,35.45,nan,nan,26.91,15.42
2019-10-31,Northern,716.98,514.54,30.72,32.28,157.27,138.37
2019-10-31,Western,1340.74,1058.9,34.02,36.59,34.47,49.13
2019-10-31,Southern,603.7,341.38,46.77,61.82,84.88,161.89
2019-10-31,Eastern,527.42,402.32,nan,nan,64.81,62.07
2019-10-31,NorthEastern,35.47,34.75,nan,nan,26.91,14.93
2019-11-01,Northern,678.04,531.0,30.83,34.09,117.75,140.0
2019-11-01,Western,1302.91,1096.04,23.07,23.79,36.4,54.13
2019-11-01,Southern,580.74,356.7,67.23,61.48,64.27,163.37
2019-11-01,Eastern,480.63,401.7,nan,nan,37.92,63.16
2019-11-01,NorthEastern,35.52,34.95,nan,nan,18.37,12.94
2019-11-02,Northern,678.04,534.6,30.83,35.19,117.75,136.6
2019-11-02,Western,1302.91,1109.17,23.07,23.97,36.4,56.82
2019-11-02,Southern,580.74,376.99,67.23,53.42,64.27,168.61
2019-11-02,Eastern,480.63,425.24,nan,nan,37.92,58.06
2019-11-02,NorthEastern,35.52,34.68,nan,nan,18.37,12.39
2019-11-03,Northern,678.15,514.18,30.83,35.4,117.75,136.31
2019-11-03,Western,1302.91,1059.68,23.07,25.39,36.4,50.23
2019-11-03,Southern,580.74,361.95,67.23,61.62,64.27,154.31
2019-11-03,Eastern,480.63,438.64,nan,nan,37.92,50.98
2019-11-03,NorthEastern,35.52,35.4,nan,nan,18.37,12.19
2019-11-04,Northern,668.86,546.36,30.83,35.13,117.75,136.41
2019-11-04,Western,1302.91,1114.02,23.07,25.59,36.4,53.55
2019-11-04,Southern,580.74,398.19,67.23,61.61,64.27,165.73
2019-11-04,Eastern,480.63,459.75,nan,nan,37.92,53.8
2019-11-04,NorthEastern,35.52,35.88,nan,nan,18.37,11.59
2019-11-05,Northern,668.86,542.79,30.83,35.44,117.75,138.45
2019-11-05,Western,1300.35,1147.66,23.07,25.75,36.4,49.12
2019-11-05,Southern,580.74,446.18,67.23,59.46,64.27,147.46
2019-11-05,Eastern,480.63,472.65,nan,nan,37.92,49.49
2019-11-05,NorthEastern,35.52,36.12,nan,nan,18.37,11.37
2019-11-06,Northern,670.82,537.9,30.83,36.48,117.75,130.75
2019-11-06,Western,1300.35,1164.2,23.07,25.69,36.4,44.6
2019-11-06,Southern,580.74,481.58,67.23,56.84,64.27,135.04
2019-11-06,Eastern,480.63,494.02,nan,nan,37.92,44.33
2019-11-06,NorthEastern,35.52,35.04,nan,nan,18.37,12.19
2019-11-07,Northern,670.82,506.62,30.83,35.49,117.75,135.34
2019-11-07,Western,1300.35,1134.2,23.07,25.69,36.4,36.75
2019-11-07,Southern,571.91,483.72,67.23,55.82,64.27,110.97
2019-11-07,Eastern,480.63,463.5,nan,nan,37.92,42.38
2019-11-07,NorthEastern,35.52,33.98,nan,nan,18.37,11.84
2019-11-08,Northern,657.39,490.89,30.83,35.31,117.75,134.79
2019-11-08,Western,1315.13,1076.16,23.07,25.64,36.4,31.64
2019-11-08,Southern,571.91,477.8,67.23,55.77,64.27,119.56
2019-11-08,Eastern,484.24,449.91,nan,nan,37.92,40.23
2019-11-08,NorthEastern,34.95,33.48,nan,nan,18.37,11.33
2019-11-09,Northern,657.39,485.72,30.83,35.56,117.75,136.86
2019-11-09,Western,1315.13,1087.21,23.07,25.74,36.4,36.81
2019-11-09,Southern,576.09,441.54,67.23,55.86,64.27,150.24
2019-11-09,Eastern,484.24,434.75,nan,nan,37.92,40.48
2019-11-09,NorthEastern,34.95,34.17,nan,nan,18.37,11.12
2019-11-10,Northern,647.61,482.93,30.83,35.67,117.75,134.04
2019-11-10,Western,1290.39,1083.84,23.07,25.66,36.4,33.83
2019-11-10,Southern,576.09,421.66,67.23,55.79,64.27,127.48
2019-11-10,Eastern,474.57,425.11,nan,nan,37.92,44.05
2019-11-10,NorthEastern,34.95,32.83,nan,nan,18.37,11.79
2019-11-11,Northern,647.61,502.18,30.83,35.66,117.75,134.44
2019-11-11,Western,1290.39,1165.12,23.07,25.66,36.4,40.68
2019-11-11,Southern,576.09,459.99,67.23,55.83,64.27,128.26
2019-11-11,Eastern,474.57,456.92,nan,nan,37.92,42.83
2019-11-11,NorthEastern,34.95,33.87,nan,nan,18.37,11.6
2019-11-12,Northern,646.97,504.9,30.83,35.53,117.75,133.0
2019-11-12,Western,1289.69,1177.65,23.07,25.66,36.4,50.85
2019-11-12,Southern,576.09,502.55,67.23,56.01,64.27,109.79
2019-11-12,Eastern,471.22,451.63,nan,nan,37.92,45.91
2019-11-12,NorthEastern,34.95,35.47,nan,nan,18.37,10.99
2019-11-13,Northern,646.97,517.88,30.83,35.53,117.75,131.79
2019-11-13,Western,1289.69,1179.8,23.07,25.6,36.4,51.14
2019-11-13,Southern,576.09,528.67,67.23,56.14,64.27,89.23
2019-11-13,Eastern,471.22,456.31,nan,nan,37.92,42.81
2019-11-13,NorthEastern,34.95,35.14,nan,nan,18.37,10.26
2019-11-14,Northern,646.97,515.12,30.83,35.47,117.75,130.02
2019-11-14,Western,1289.69,1156.06,23.07,30.61,36.4,45.96
2019-11-14,Southern,576.09,549.56,67.23,56.22,64.27,97.87
2019-11-14,Eastern,471.22,463.33,nan,nan,37.92,37.98
2019-11-14,NorthEastern,34.95,35.05,nan,nan,18.37,10.38
2019-11-15,Northern,642.8,503.53,30.83,35.59,117.75,131.65
2019-11-15,Western,1276.96,1172.32,23.07,30.98,36.4,36.65
2019-11-15,Southern,586.65,538.57,67.23,57.19,64.27,96.49
2019-11-15,Eastern,484.03,478.46,nan,nan,37.92,39.36
2019-11-15,NorthEastern,34.95,36.01,nan,nan,18.37,10.34
2019-11-16,Northern,642.8,492.35,30.83,36.09,117.75,133.95
2019-11-16,Western,1280.76,1197.21,23.07,30.93,36.4,26.1
2019-11-16,Southern,586.65,501.18,67.23,57.09,64.27,93.21
2019-11-16,Eastern,474.7,486.77,nan,nan,37.92,39.3
2019-11-16,NorthEastern,34.95,35.46,nan,nan,18.37,9.84
2019-11-17,Northern,642.8,477.0,30.83,35.67,117.75,135.33
2019-11-17,Western,1283.32,1141.18,23.07,30.93,36.4,24.66
2019-11-17,Southern,586.65,461.26,67.23,57.13,64.27,77.02
2019-11-17,Eastern,474.7,463.35,nan,nan,37.92,32.87
2019-11-17,NorthEastern,34.95,34.29,nan,nan,18.37,10.02
2019-11-18,Northern,640.72,487.89,30.83,35.66,117.75,131.29
2019-11-18,Western,1283.32,1214.7,23.07,31.05,36.4,35.04
2019-11-18,Southern,586.65,501.93,67.23,57.21,64.27,95.75
2019-11-18,Eastern,474.7,494.38,nan,nan,37.92,37.52
2019-11-18,NorthEastern,34.95,32.56,nan,nan,18.37,9.72
2019-11-19,Northern,644.14,502.3,30.83,35.84,117.75,132.69
2019-11-19,Western,1280.76,1228.7,23.07,31.16,36.4,51.18
2019-11-19,Southern,586.65,514.56,67.23,57.08,64.27,100.36
2019-11-19,Eastern,478.05,512.93,nan,nan,37.92,38.55
2019-11-19,NorthEastern,34.95,36.23,nan,nan,18.37,10.16
2019-11-20,Northern,644.14,519.52,30.83,35.76,117.75,126.63
2019-11-20,Western,1280.76,1224.93,23.07,31.18,36.4,53.32
2019-11-20,Southern,590.29,503.77,67.23,56.09,64.27,98.9
2019-11-20,Eastern,478.05,506.26,nan,nan,37.92,38.45
2019-11-20,NorthEastern,34.95,37.15,nan,nan,18.37,13.9
2019-11-21,Northern,644.14,514.53,30.83,35.78,117.75,123.82
2019-11-21,Western,1280.76,1243.76,23.07,31.02,36.4,47.1
2019-11-21,Southern,590.29,501.12,67.23,55.82,64.27,94.03
2019-11-21,Eastern,478.05,477.12,nan,nan,37.92,35.37
2019-11-21,NorthEastern,34.95,36.76,nan,nan,18.37,9.62
2019-11-22,Northern,644.89,519.39,30.83,35.64,117.75,123.34
2019-11-22,Western,1280.76,1254.98,23.07,31.07,36.4,44.23
2019-11-22,Southern,590.29,508.13,67.23,56.31,64.27,92.83
2019-11-22,Eastern,478.05,474.62,nan,nan,37.92,35.15
2019-11-22,NorthEastern,34.95,37.59,nan,nan,18.37,9.43
2019-11-23,Northern,656.52,516.12,30.83,35.8,117.75,125.38
2019-11-23,Western,1280.76,1188.72,23.07,31.04,36.4,49.98
2019-11-23,Southern,590.29,493.02,67.23,56.39,64.27,82.14
2019-11-23,Eastern,478.05,477.91,nan,nan,37.92,30.98
2019-11-23,NorthEastern,34.95,36.74,nan,nan,18.37,9.79
2019-11-24,Northern,656.16,490.66,30.83,35.77,117.75,127.08
2019-11-24,Western,1280.76,1162.38,23.07,31.04,36.4,40.14
2019-11-24,Southern,590.29,465.62,67.23,56.47,64.27,72.22
2019-11-24,Eastern,474.7,472.58,nan,nan,37.92,84.04
2019-11-24,NorthEastern,34.95,35.79,nan,nan,18.37,9.49
2019-11-25,Northern,652.41,517.42,30.83,35.64,117.75,130.56
2019-11-25,Western,1280.76,1205.14,23.07,31.03,36.4,45.13
2019-11-25,Southern,590.29,482.87,67.23,56.24,64.27,86.83
2019-11-25,Eastern,474.7,485.56,nan,nan,37.92,30.36
2019-11-25,NorthEastern,34.95,36.5,nan,nan,18.37,8.95
2019-11-26,Northern,659.61,507.15,30.83,35.7,117.75,128.9
2019-11-26,Western,1277.76,1245.35,23.07,31.03,36.4,43.64
2019-11-26,Southern,603.49,482.34,67.23,56.36,64.27,80.17
2019-11-26,Eastern,474.7,469.71,nan,nan,37.92,28.5
2019-11-26,NorthEastern,34.95,35.15,nan,nan,18.37,9.25
2019-11-27,Northern,659.61,495.91,30.83,35.69,117.75,128.48
2019-11-27,Western,1277.76,1223.5,23.07,30.98,36.4,41.61
2019-11-27,Southern,599.49,478.34,67.23,57.0,64.27,88.46
2019-11-27,Eastern,474.7,467.05,nan,nan,37.92,24.12
2019-11-27,NorthEastern,34.95,35.67,nan,nan,18.37,9.13
2019-11-28,Northern,659.61,469.23,30.83,32.74,117.75,137.58
2019-11-28,Western,1277.76,1213.71,23.07,30.94,36.4,42.64
2019-11-28,Southern,599.49,469.19,67.23,60.93,64.27,84.0
2019-11-28,Eastern,474.7,466.69,nan,nan,37.92,26.02
2019-11-28,NorthEastern,34.95,35.43,nan,nan,18.37,9.26
2019-11-29,Northern,659.97,464.07,30.83,35.92,117.75,133.25
2019-11-29,Western,1277.76,1229.02,23.07,31.07,36.4,48.26
2019-11-29,Southern,599.49,476.32,67.23,61.33,64.27,88.87
2019-11-29,Eastern,478.2,466.84,nan,nan,37.92,32.55
2019-11-29,NorthEastern,34.95,36.08,nan,nan,18.37,9.04
2019-11-30,Northern,659.97,457.33,30.83,35.94,117.75,130.02
2019-11-30,Western,1273.55,1218.82,23.07,30.9,36.4,53.11
2019-11-30,Southern,599.49,483.8,67.23,54.82,64.27,81.41
2019-11-30,Eastern,478.2,467.16,nan,nan,37.92,30.39
2019-11-30,NorthEastern,34.95,34.05,nan,nan,18.37,9.1
2019-12-01,Northern,637.62,441.19,30.72,34.13,104.8,128.33
2019-12-01,Western,1272.14,1195.03,23.02,25.52,33.35,42.98
2019-12-01,Southern,604.03,436.72,67.16,60.59,59.11,85.77
2019-12-01,Eastern,470.22,456.47,nan,nan,25.63,26.69
2019-12-01,NorthEastern,34.92,35.75,nan,nan,14.6,8.76
2019-12-02,Northern,637.72,472.56,30.72,30.47,104.8,128.64
2019-12-02,Western,1272.14,1177.91,23.02,25.51,33.35,58.84
2019-12-02,Southern,604.03,454.7,67.16,50.72,59.11,83.6
2019-12-02,Eastern,464.6,472.86,nan,nan,25.63,29.95
2019-12-02,NorthEastern,34.92,37.5,nan,nan,14.6,9.13
2019-12-03,Northern,637.72,482.41,30.72,30.53,104.8,124.31
2019-12-03,Western,1269.64,1197.56,23.02,28.16,33.35,46.76
2019-12-03,Southern,604.03,436.23,67.16,52.13,59.11,78.85
2019-12-03,Eastern,464.6,488.24,nan,nan,25.63,23.97
2019-12-03,NorthEastern,35.44,36.69,nan,nan,14.6,8.13
2019-12-04,Northern,639.36,493.6,30.72,30.31,104.8,127.65
2019-12-04,Western,1269.64,1211.65,23.02,30.82,33.35,53.16
2019-12-04,Southern,604.03,437.85,67.16,52.52,59.11,66.78
2019-12-04,Eastern,467.64,474.32,nan,nan,25.63,25.4
2019-12-04,NorthEastern,35.44,35.49,nan,nan,14.6,8.29
2019-12-05,Northern,639.36,486.08,30.72,34.86,104.8,131.49
2019-12-05,Western,1269.64,1227.03,23.02,30.77,33.35,58.76
2019-12-05,Southern,613.81,452.38,67.16,57.63,59.11,76.03
2019-12-05,Eastern,467.64,480.52,nan,nan,25.63,18.06
2019-12-05,NorthEastern,35.44,35.2,nan,nan,14.6,8.39
2019-12-06,Northern,639.36,492.56,30.72,31.34,104.8,130.09
2019-12-06,Western,1269.64,1226.46,23.02,30.97,33.35,54.82
2019-12-06,Southern,613.81,467.99,67.16,59.25,59.11,81.8
2019-12-06,Eastern,486.52,475.91,nan,nan,25.63,25.63
2019-12-06,NorthEastern,35.44,37.5,nan,nan,14.6,8.05
2019-12-07,Northern,639.36,497.53,30.72,26.8,104.8,128.78
2019-12-07,Western,1269.64,1180.16,23.02,31.05,33.35,58.55
2019-12-07,Southern,613.81,449.02,67.16,59.51,59.11,88.43
2019-12-07,Eastern,486.52,475.01,nan,nan,25.63,23.74
2019-12-07,NorthEastern,35.44,36.51,nan,nan,14.6,8.02
2019-12-08,Northern,639.36,482.98,30.72,25.66,104.8,131.35
2019-12-08,Western,1269.64,1160.9,23.02,30.95,33.35,47.98
2019-12-08,Southern,613.81,420.92,67.16,59.49,59.11,83.58
2019-12-08,Eastern,486.52,458.64,nan,nan,25.63,30.36
2019-12-08,NorthEastern,35.44,34.39,nan,nan,14.6,7.98
2019-12-09,Northern,641.66,507.81,30.72,25.62,104.8,131.4
2019-12-09,Western,1269.64,1265.63,23.02,30.95,33.35,61.26
2019-12-09,Southern,613.81,455.56,67.16,58.43,59.11,94.46
2019-12-09,Eastern,486.52,449.2,nan,nan,25.63,41.88
2019-12-09,NorthEastern,35.44,37.96,nan,nan,14.6,7.83
2019-12-10,Northern,632.96,530.27,30.72,31.08,104.8,126.37
2019-12-10,Western,1269.64,1279.9,23.02,28.99,33.35,55.78
2019-12-10,Southern,613.81,490.0,67.16,58.31,59.11,89.13
2019-12-10,Eastern,490.61,472.14,nan,nan,25.63,40.9
2019-12-10,NorthEastern,35.44,39.26,nan,nan,14.6,7.81
2019-12-11,Northern,632.96,547.47,30.72,31.19,104.8,127.84
2019-12-11,Western,1269.64,1303.91,23.02,29.02,33.35,49.91
2019-12-11,Southern,609.81,517.19,67.16,58.51,59.11,81.81
2019-12-11,Eastern,487.61,495.95,nan,nan,25.63,35.3
2019-12-11,NorthEastern,35.44,36.96,nan,nan,14.6,8.65
2019-12-12,Northern,632.96,524.95,30.72,31.2,104.8,124.17
2019-12-12,Western,1269.64,1276.76,23.02,29.11,33.35,40.24
2019-12-12,Southern,622.71,519.08,67.16,58.5,59.11,72.36
2019-12-12,Eastern,487.61,495.2,nan,nan,25.63,33.13
2019-12-12,NorthEastern,35.44,33.51,nan,nan,14.6,7.89
2019-12-13,Northern,636.75,444.66,30.72,30.39,104.8,129.37
2019-12-13,Western,1269.64,1217.18,23.02,27.55,33.35,35.05
2019-12-13,Southern,627.34,504.79,67.16,58.37,59.11,76.02
2019-12-13,Eastern,487.61,464.6,nan,nan,25.63,33.3
2019-12-13,NorthEastern,35.44,28.24,nan,nan,14.6,7.93
2019-12-14,Northern,628.64,467.18,30.72,31.29,104.8,129.83
2019-12-14,Western,1269.64,1230.67,23.02,30.76,33.35,46.74
2019-12-14,Southern,624.03,497.24,67.16,58.63,59.11,73.6
2019-12-14,Eastern,487.61,477.59,nan,nan,25.63,23.63
2019-12-14,NorthEastern,35.44,29.33,nan,nan,14.6,7.68
2019-12-15,Northern,626.8,451.08,30.72,35.19,104.8,121.14
2019-12-15,Western,1283.14,1149.71,23.02,30.78,33.35,36.09
2019-12-15,Southern,624.03,471.65,67.16,48.93,59.11,64.95
2019-12-15,Eastern,487.61,463.7,nan,nan,25.63,24.33
2019-12-15,NorthEastern,35.44,27.69,nan,nan,14.6,7.42
2019-12-16,Northern,646.42,473.89,30.72,35.31,104.8,122.52
2019-12-16,Western,1282.46,1168.15,34.02,30.78,33.35,44.06
2019-12-16,Southern,630.85,474.17,67.16,45.41,59.11,80.61
2019-12-16,Eastern,487.61,477.76,nan,nan,25.63,27.61
2019-12-16,NorthEastern,35.44,28.17,nan,nan,14.6,7.34
2019-12-17,Northern,646.42,497.25,30.72,35.44,104.8,117.26
2019-12-17,Western,1282.46,1196.45,34.02,30.75,33.35,37.64
2019-12-17,Southern,630.85,480.87,67.16,45.42,59.11,77.71
2019-12-17,Eastern,487.61,480.24,nan,nan,25.63,29.74
2019-12-17,NorthEastern,35.44,29.37,nan,nan,14.6,7.13
2019-12-18,Northern,650.57,521.85,30.72,35.59,104.8,118.37
2019-12-18,Western,1282.46,1227.56,34.02,30.79,33.35,45.61
2019-12-18,Southern,630.85,509.82,67.16,46.3,59.11,81.16
2019-12-18,Eastern,487.61,486.96,nan,nan,25.63,33.44
2019-12-18,NorthEastern,35.44,33.7,nan,nan,14.6,7.43
2019-12-19,Northern,673.5,538.82,30.72,35.57,104.8,115.51
2019-12-19,Western,1283.14,1270.86,34.02,30.68,33.35,46.96
2019-12-19,Southern,630.85,519.6,67.16,46.54,59.11,73.71
2019-12-19,Eastern,487.61,490.95,nan,nan,25.63,32.3
2019-12-19,NorthEastern,35.44,35.27,nan,nan,14.6,7.5
2019-12-20,Northern,675.92,555.64,30.72,35.74,104.8,114.98
2019-12-20,Western,1266.45,1313.94,34.02,30.0,33.35,48.0
2019-12-20,Southern,630.85,546.03,67.16,46.42,59.11,87.21
2019-12-20,Eastern,487.65,497.85,nan,nan,25.63,35.11
2019-12-20,NorthEastern,35.44,37.92,nan,nan,14.6,7.29
2019-12-21,Northern,676.3,534.94,30.72,35.4,104.8,121.51
2019-12-21,Western,1280.89,1288.91,34.02,28.73,33.35,44.02
2019-12-21,Southern,630.85,520.08,67.16,46.32,59.11,72.62
2019-12-21,Eastern,483.8,495.35,nan,nan,25.63,30.69
2019-12-21,NorthEastern,35.44,35.17,nan,nan,14.6,7.3
2019-12-22,Northern,676.3,526.88,30.72,35.57,104.8,114.97
2019-12-22,Western,1280.89,1210.92,34.02,29.94,33.35,41.77
2019-12-22,Southern,630.85,506.9,67.16,46.39,59.11,66.43
2019-12-22,Eastern,483.8,464.07,nan,nan,25.63,26.79
2019-12-22,NorthEastern,35.44,35.21,nan,nan,14.6,7.13
2019-12-23,Northern,676.3,556.7,30.72,35.54,104.8,122.0
2019-12-23,Western,1280.89,1264.7,34.02,30.22,33.35,52.95
2019-12-23,Southern,630.85,543.02,67.16,46.23,59.11,91.83
2019-12-23,Eastern,479.85,466.78,nan,nan,25.63,31.61
2019-12-23,NorthEastern,35.44,31.12,nan,nan,14.6,7.85
2019-12-24,Northern,676.3,576.51,30.72,36.44,104.8,119.63
2019-12-24,Western,1280.89,1298.92,34.02,30.32,33.35,51.22
2019-12-24,Southern,630.85,553.94,67.16,46.25,59.11,89.58
2019-12-24,Eastern,479.85,478.71,nan,nan,25.63,26.69
2019-12-24,NorthEastern,35.44,30.99,nan,nan,14.6,8.03
2019-12-25,Northern,676.3,582.85,30.72,33.53,104.8,119.1
2019-12-25,Western,1280.89,1297.97,34.02,30.23,33.35,41.41
2019-12-25,Southern,626.85,532.18,67.16,45.46,59.11,80.73
2019-12-25,Eastern,479.56,479.94,nan,nan,25.63,26.69
2019-12-25,NorthEastern,35.44,36.81,nan,nan,14.6,7.55
2019-12-26,Northern,685.97,591.9,30.72,36.57,104.8,116.5
2019-12-26,Western,1280.89,1293.5,34.02,30.04,33.35,37.34
2019-12-26,Southern,635.02,584.08,67.16,45.44,59.11,82.27
2019-12-26,Eastern,485.39,484.45,nan,nan,25.63,24.7
2019-12-26,NorthEastern,35.44,37.35,nan,nan,14.6,7.64
2019-12-27,Northern,685.97,589.75,30.72,36.69,104.8,115.0
2019-12-27,Western,1289.27,1285.53,34.02,30.14,33.35,37.73
2019-12-27,Southern,635.02,570.11,67.16,46.93,59.11,83.08
2019-12-27,Eastern,490.97,486.3,nan,nan,25.63,28.65
2019-12-27,NorthEastern,35.44,37.47,nan,nan,14.6,7.15
2019-12-28,Northern,685.97,558.54,30.72,36.69,104.8,114.31
2019-12-28,Western,1290.1,1289.93,34.02,30.2,33.35,35.79
2019-12-28,Southern,635.02,550.02,67.16,46.85,59.11,74.12
2019-12-28,Eastern,490.97,482.81,nan,nan,25.63,26.58
2019-12-28,NorthEastern,35.44,37.04,nan,nan,14.6,7.28
2019-12-29,Northern,685.97,545.82,30.72,36.69,104.8,120.21
2019-12-29,Western,1290.1,1264.32,34.02,30.21,33.35,42.75
2019-12-29,Southern,635.02,521.21,67.16,46.82,59.11,70.22
2019-12-29,Eastern,490.97,463.46,nan,nan,25.63,24.66
2019-12-29,NorthEastern,35.44,36.53,nan,nan,14.6,7.6
2019-12-30,Northern,685.97,586.28,30.72,36.68,104.8,122.56
2019-12-30,Western,1290.1,1293.35,34.02,30.5,33.35,41.5
2019-12-30,Southern,635.02,534.75,67.16,45.39,59.11,86.0
2019-12-30,Eastern,490.97,475.78,nan,nan,25.63,30.25
2019-12-30,NorthEastern,35.44,38.33,nan,nan,14.6,7.38
2019-12-31,Northern,703.04,597.52,30.72,36.71,104.8,114.53
2019-12-31,Western,1302.1,1315.8,34.02,37.23,33.35,39.99
2019-12-31,Southern,635.02,546.81,67.16,45.29,59.11,99.97
2019-12-31,Eastern,490.97,483.53,nan,nan,25.63,30.88
2019-12-31,NorthEastern,35.44,37.7,nan,nan,14.6,7.83
2020-01-01,Northern,671.49,578.84,26.24,36.58,95.94,113.29
2020-01-01,Western,1296.04,1286.06,42.41,40.58,30.71,34.15
2020-01-01,Southern,632.65,518.87,62.6,45.37,63.94,83.22
2020-01-01,Eastern,484.74,458.18,nan,nan,23.17,27.81
2020-01-01,NorthEastern,34.74,36.06,nan,nan,11.06,7.25
2020-01-02,Northern,671.53,588.32,26.24,36.46,95.94,104.71
2020-01-02,Western,1296.04,1285.24,42.41,40.42,30.71,39.79
2020-01-02,Southern,632.65,531.83,62.6,45.27,63.94,102.59
2020-01-02,Eastern,484.74,470.49,nan,nan,23.17,31.83
2020-01-02,NorthEastern,34.74,37.33,nan,nan,11.06,7.4
2020-01-03,Northern,671.86,593.91,26.24,36.4,95.94,108.71
2020-01-03,Western,1296.04,1294.68,42.41,30.13,30.71,36.83
2020-01-03,Southern,632.65,554.58,62.6,45.77,63.94,98.76
2020-01-03,Eastern,484.74,465.94,nan,nan,23.17,31.74
2020-01-03,NorthEastern,34.74,36.07,nan,nan,11.06,7.14
2020-01-04,Northern,671.86,605.87,26.24,36.44,95.94,111.99
2020-01-04,Western,1288.18,1274.08,42.41,30.07,30.71,42.81
2020-01-04,Southern,635.97,558.83,62.6,45.54,63.94,91.1
2020-01-04,Eastern,484.74,470.49,nan,nan,23.17,28.93
2020-01-04,NorthEastern,34.74,36.74,nan,nan,11.06,7.59
2020-01-05,Northern,671.86,581.56,26.24,36.49,95.94,109.4
2020-01-05,Western,1295.29,1227.84,42.41,30.44,30.71,34.07
2020-01-05,Southern,635.97,526.26,62.6,41.1,63.94,78.43
2020-01-05,Eastern,510.11,462.66,nan,nan,23.17,25.22
2020-01-05,NorthEastern,34.74,34.96,nan,nan,11.06,7.6
2020-01-06,Northern,671.86,572.72,26.24,36.43,95.94,111.21
2020-01-06,Western,1289.73,1262.12,42.41,30.32,30.71,54.55
2020-01-06,Southern,635.97,528.71,62.6,41.13,63.94,92.59
2020-01-06,Eastern,510.11,476.14,nan,nan,23.17,27.55
2020-01-06,NorthEastern,34.74,36.64,nan,nan,11.06,7.4
2020-01-07,Northern,671.86,590.06,26.24,36.33,95.94,107.05
2020-01-07,Western,1289.73,1282.77,42.41,30.48,30.71,60.54
2020-01-07,Southern,635.97,555.75,62.6,41.23,63.94,89.74
2020-01-07,Eastern,510.11,469.2,nan,nan,23.17,29.77
2020-01-07,NorthEastern,34.74,36.22,nan,nan,11.06,7.24
2020-01-08,Northern,674.4,589.83,26.24,36.14,95.94,104.14
2020-01-08,Western,1289.73,1284.52,42.41,28.85,30.71,39.03
2020-01-08,Southern,635.97,553.06,62.6,41.15,63.94,79.71
2020-01-08,Eastern,510.11,473.81,nan,nan,23.17,27.75
2020-01-08,NorthEastern,34.74,34.79,nan,nan,11.06,7.19
2020-01-09,Northern,674.4,568.94,26.24,36.72,95.94,116.16
2020-01-09,Western,1289.73,1251.27,42.41,27.72,30.71,36.16
2020-01-09,Southern,639.88,565.06,62.6,41.15,63.94,84.3
2020-01-09,Eastern,510.11,463.76,nan,nan,23.17,32.44
2020-01-09,NorthEastern,34.74,33.85,nan,nan,11.06,7.05
2020-01-10,Northern,674.4,573.05,26.24,36.58,95.94,113.18
2020-01-10,Western,1288.69,1240.09,42.41,27.68,30.71,33.36
2020-01-10,Southern,639.88,578.45,62.6,41.54,63.94,76.66
2020-01-10,Eastern,510.11,450.08,nan,nan,23.17,27.77
2020-01-10,NorthEastern,34.74,34.07,nan,nan,11.06,6.74
2020-01-11,Northern,674.4,562.1,26.24,36.77,95.94,105.09
2020-01-11,Western,1288.69,1266.91,42.41,27.68,30.71,49.9
2020-01-11,Southern,639.88,593.59,62.6,46.74,63.94,72.53
